,Hate_Harass_Violence,Malware_Viruses,Adult_Content,Tailored_Financial_Advice,harmless,Privacy_Violation_Activity,Economic_Harm,Fraud_Deception,Child_Abuse,Political_Campaigning,Physical_Harm,Illegal_Activity
Hate_Harass_Violence,1.0000009536743164,0.9900653958320618,0.9927941560745239,0.9984270334243774,0.9953970909118652,0.9900518655776978,0.9983072280883789,0.9868687391281128,0.9929742813110352,0.9948068857192993,0.9969517588615417,0.9944971799850464
Malware_Viruses,0.9900653958320618,1.0000032186508179,0.9984555244445801,0.9936553239822388,0.9907383322715759,0.9995488524436951,0.9949213862419128,0.998332679271698,0.9986024498939514,0.9985267519950867,0.9790987372398376,0.9984678030014038
Adult_Content,0.9927941560745239,0.9984555244445801,1.000002145767212,0.994718611240387,0.9913945198059082,0.9983683824539185,0.9962425827980042,0.9974411725997925,0.9991639852523804,0.998688280582428,0.9826098084449768,0.9987717866897583
Tailored_Financial_Advice,0.9984270334243774,0.9936553239822388,0.994718611240387,1.0000014305114746,0.9961658716201782,0.9938831329345703,0.9992128610610962,0.9908309578895569,0.9953228235244751,0.9970612525939941,0.9945542216300964,0.996685266494751
harmless,0.9953970909118652,0.9907383322715759,0.9913945198059082,0.9961658716201782,1.0000032186508179,0.9906219244003296,0.9955634474754333,0.9867908358573914,0.9921063184738159,0.9932836294174194,0.9915449619293213,0.9943697452545166
Privacy_Violation_Activity,0.9900518655776978,0.9995488524436951,0.9983683824539185,0.9938831329345703,0.9906219244003296,1.000002384185791,0.9948464632034302,0.99859619140625,0.9988023042678833,0.9988367557525635,0.9790201187133789,0.9984187483787537
Economic_Harm,0.9983072280883789,0.9949213862419128,0.9962425827980042,0.9992128610610962,0.9955634474754333,0.9948464632034302,1.0000027418136597,0.9927058219909668,0.996311366558075,0.998024582862854,0.9931207895278931,0.9976013898849487
Fraud_Deception,0.9868687391281128,0.998332679271698,0.9974411725997925,0.9908309578895569,0.9867908358573914,0.99859619140625,0.9927058219909668,1.000003695487976,0.9974319338798523,0.9975346326828003,0.9737797379493713,0.9966691732406616
Child_Abuse,0.9929742813110352,0.9986024498939514,0.9991639852523804,0.9953228235244751,0.9921063184738159,0.9988023042678833,0.996311366558075,0.9974319338798523,1.0000019073486328,0.998881995677948,0.9830563068389893,0.9993067979812622
Political_Campaigning,0.9948068857192993,0.9985267519950867,0.998688280582428,0.9970612525939941,0.9932836294174194,0.9988367557525635,0.998024582862854,0.9975346326828003,0.998881995677948,1.000001311302185,0.9857469201087952,0.9990025758743286
Physical_Harm,0.9969517588615417,0.9790987372398376,0.9826098084449768,0.9945542216300964,0.9915449619293213,0.9790201187133789,0.9931207895278931,0.9737797379493713,0.9830563068389893,0.9857469201087952,1.0000020265579224,0.985858678817749
Illegal_Activity,0.9944971799850464,0.9984678030014038,0.9987717866897583,0.996685266494751,0.9943697452545166,0.9984187483787537,0.9976013898849487,0.9966691732406616,0.9993067979812622,0.9990025758743286,0.985858678817749,1.0000025033950806
